sample_id,split,source_corpus,model_name,prompt_version,reference,prediction,wer,cer,lexical_similarity,label,repetition_flag,duration,gender,has_unintelligible_tag,inference_time_sec,semantic_similarity,label_semantic
154_6,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,அரவிந்த் சுப்பிரமணியன் மீது அரசுக்கு முழு நம்பிக்கை உள்ளது அருண் ஜேட்லி,அரவின் சுப்பரமணியன் மீத அரசுக்கு முழு நம்பிக்கை உள்ளது அருன் ஜெட்டி,0.5555555555555556,0.1126760563380281,0.913,PARAPHRASE_OR_RECOGNITION_ERROR,False,4.342125,Female,False,0.509,0.8554479,PARAPHRASE_OR_RECOGNITION_ERROR
154_7,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,அதில் தலையீடு செய்வதற்கு எதுவிதமான காரணமும் மேல் இந்த நீதிமன்றத்தினால் காணப்படவில்லை,அதில் தலையிடு செய்வதற்கு எது விதமான காரணமும் மேல் இந்த நீதி மன்றத்தினால் காணப்படவில்லை,0.5555555555555556,0.0357142857142857,0.9765,PARAPHRASE_OR_RECOGNITION_ERROR,False,6.2461875,Female,False,0.568,0.9662684,PARAPHRASE_OR_RECOGNITION_ERROR
133_8,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,காயமுற்ற தந்தையை சைக்கிளில் அழைத்து வந்த மகளை பாராட்டிய இவான்கா டிரம்ப்,காயமுட்டுத்தத்தையை சைக்கிலில் அழைத்து வந்து மகணைப் பாராட்டிய இவான் காட்டிரம்,0.7777777777777778,0.2253521126760563,0.8435,PARAPHRASE_OR_RECOGNITION_ERROR,False,5.3870625,Female,False,0.558,0.6045147,PARAPHRASE_OR_RECOGNITION_ERROR
106_7,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,தந்தையால் நடுரோட்டில் கொடூரமாக வெட்டி சாய்க்கப்பட்ட மகளின் தற்போதய நிலை,தந்தையால் நடுரோட்டில் கொடுரமாக விட்டி சாய்கப்பட்ட மகலின் தர்ப்போதைய நிலை,0.625,0.1267605633802817,0.9091,PARAPHRASE_OR_RECOGNITION_ERROR,False,7.058875,Female,False,0.522,0.81568867,PARAPHRASE_OR_RECOGNITION_ERROR
154_8,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,பாதுகாப்பு மற்றும் பாதுகாப்பு குறித்து கவலை கொண்ட பெண்கள் சிறந்த பயன்பாடுகள்,பாதுகாப்பு மற்றும் பாதுகாப்பு குறித்து கவலைக்கொண்ட பெண்கள் சிரந்த பண்பாடுகள்,0.4444444444444444,0.0657894736842105,0.9474,FAITHFUL,False,5.0851875,Female,False,0.533,0.81148946,FAITHFUL
133_9,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,சுங்க கட்டணம் கேட்டதால் ஆத்திரம் ஊழியரை சரமாரியாக தாக்கிய மர்ம நபர்கள்,சுங்கக் கட்டனம் கேட்டதால் லாத்திரம் உளியரி சரமாரியாகத்தாக்கிய மரமணப்பர்கள்,0.8888888888888888,0.2,0.8472,PARAPHRASE_OR_RECOGNITION_ERROR,False,5.3638125,Female,False,0.538,0.50025916,HALLUCINATION_CANDIDATE
900_5,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,இந்த விளைவு வெறுமனே ஒரு தூரிகை முறை ஒரு ஜோடி அசைப்பதன் மூலம் அடைய முடியும்,இந்த விலைவு வேருமன ஒரு தூறிகை முறை ஒரு ஜோடி ஆசைப்பதன் மூலம் ஆடைய முடியும்,0.4166666666666667,0.0945945945945946,0.9116,FAITHFUL,False,7.058875,Female,False,0.525,0.64126635,FAITHFUL
154_9,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,சமீபத்தில் கல்வித்துறையில் செய்த நிர்வாக சீர்த்திருத்தத்தால் அந்த அதிகாரம் மாவட்டக் கல்வி அலுவலருக்கு வழங்கப்பட்டது,சமிபத்தில் கல்வி துரையில் செய்த நிற்வாக சீர்த்திருத்தத்தால் அந்த அதிகாரம் மாவட்ட கல்வி அலுவில் இருக்கி வழங்கப்பட்டது,0.6363636363636364,0.1043478260869565,0.9264,PARAPHRASE_OR_RECOGNITION_ERROR,False,8.1501875,Female,False,0.711,0.7976966,PARAPHRASE_OR_RECOGNITION_ERROR
900_6,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,இந்நிலையில் கடந்த சில நாட்களாக புதுச்சேரியில் கொரோனா பாதிப்பு எண்ணிக்கை அதிகரித்து வருகிறது,இன்னிலையில் கடுந்து சில நாட்கலாக புதுச்சேரியில் கோரோனாப்பாதிப்பேன்னிக்கை அதிகரித்து வரிகிறது,0.7,0.1538461538461538,0.8743,PARAPHRASE_OR_RECOGNITION_ERROR,False,5.6424375,Female,False,0.655,0.7041676,PARAPHRASE_OR_RECOGNITION_ERROR
900_7,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,அவர் போ மற்றும் ஹோப்பின் மகனான ஷான் என்பவரின் பாத்திரத்தை அவர் உயர்த்துவார்,அவத்போ மற்றும் ஹோப்பின் மாகன்னான ஷான் ஏன்பவறின் பாத்திரத்தை அவர் உயர்த்துவார்,0.4,0.0933333333333333,0.9342,FAITHFUL,False,6.1765,Female,False,0.554,0.7883862,FAITHFUL
900_8,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,படைப்பு சிந்தனைகளின் உயர்ந்த வளர்ச்சியுடன் நிபுணர்களுக்கான ஒரு தீவிர தேவை இருந்தது,படைப்பு சிந்தனைகளின் உயந்த வலற்சியுளன் நிப்பு நிருகளுக்கான ஒரு தீவில தேவி இருந்தது,0.6666666666666666,0.1829268292682926,0.8659,PARAPHRASE_OR_RECOGNITION_ERROR,False,6.7802500000000006,Female,False,0.548,0.5317967,HALLUCINATION_CANDIDATE
827_6,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,வவுனியாவில் நடைபெறவுள்ள புதிய ஜனநாயக மாக்சிச லெனினிசக் கட்சியின் மேதின நிகழ்வு,வவுனியாவில் நடைப்பர உள்ள புதிய ஜனனாயிக மாக்சிக லிடினிச கச்சியின் மேதின நிகல்வு,0.7777777777777778,0.1794871794871795,0.8462,PARAPHRASE_OR_RECOGNITION_ERROR,False,7.3375,Female,False,0.572,0.7675013,PARAPHRASE_OR_RECOGNITION_ERROR
827_7,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,செல்ஃபியை அடுத்து வாட்ஸ்ஆப்பில் தீயாக பரவும் நடிகை ராதிகா ஆப்தேவின் நிர்வாண வீடியோ,செல்பியை எடுத்து வாட்சப்பில் தீயாக பரவும் நடிகை ராதிகா ஆப்ப் தேவின் நிற்வான வீடியோ,0.6,0.1219512195121951,0.9146,PARAPHRASE_OR_RECOGNITION_ERROR,False,5.712125,Female,False,0.56,0.8779594,PARAPHRASE_OR_RECOGNITION_ERROR
900_9,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,மற்றொரு சம்பவத்தில் ரயில் தண்டவாளத்தில் லெவல் கிராஸிங் கதவை பிடுங்கி எடுத்து வைத்திருக்கிறார்கள்,மற்ற்றோரு சம்பவத்தில் ரயில் தண்ட வாழத்தில் லவல் க்ராசிங்க் கதவைப் பிடுங்கி எடுத்து வைத்திருக்கிறார்கள்,0.6,0.125,0.9192,PARAPHRASE_OR_RECOGNITION_ERROR,False,6.8963125,Female,False,0.672,0.93499804,PARAPHRASE_OR_RECOGNITION_ERROR
827_8,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,வயிற்றில் இருந்த பெண் சிசுவைக் காப்பாற்ற மாமியாரைக் கொன்ற இந்தியப் பெண் விடுதலை,வையிட்டில் இருந்த பென் சிசிவை காப்பாட்ற மாமியாரைக் கொண்ற இந்திய பென் விடுதலை,0.7,0.1518987341772152,0.8774,PARAPHRASE_OR_RECOGNITION_ERROR,False,5.4799375,Female,False,0.529,0.68584037,PARAPHRASE_OR_RECOGNITION_ERROR
90_0,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,பின்னர் அவர்கள் வீசிய பொதிகளைப் பார்வையிட்ட பொழுது சுமார் ஒரு கிலோ அளவிலான நான்கு கேரள கஞ்சா பொதிகள் வீசப்பட்டிருந்தது,பின்னரவர்கள் வீசிய பொதிகளை பார்வையிட்ட பொழுது சுமார் ஒருக்கிலோ அழவிலான நான்கு கேரல கஞ்சாப் பொதிகள் வீசப்பட்டிருந்தது,0.5333333333333333,0.0932203389830508,0.9402,PARAPHRASE_OR_RECOGNITION_ERROR,False,7.616125,Female,False,0.713,0.7909348,PARAPHRASE_OR_RECOGNITION_ERROR
90_1,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,மத போதகர் ஜாகீர் நாயக்கை நாடு கடத்த மலேசியாவிற்கு இந்தியா கோரிக்கை,மதப் பொதகர் ஜாகிர் நாயக்கை நாடுகடத்த மலேஷய விருக்கி இந்திய கோரிக்கை,0.7777777777777778,0.1969696969696969,0.8571,PARAPHRASE_OR_RECOGNITION_ERROR,False,4.82975,Female,False,0.505,0.9373749,PARAPHRASE_OR_RECOGNITION_ERROR
90_2,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,எனவே இவ் விளக்குகளை விரைந்து பழுது நீக்கி எரியச் செய்ய வேண்டும் என பொது மக்கள் கோரிக்கை விடுத்துள்ளனா்,எனவே இவ்விலக்குகாளை விரைந்து பழுது நீக்கி எரிய செய்ய வேண்டும் என போதுமாக்கள் கோரிக்கை விட்டுத்துளனார்,0.4285714285714285,0.1274509803921568,0.9261,FAITHFUL,False,6.687375,Female,False,0.643,0.7443249,FAITHFUL
90_3,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,இது குறித்து கொலக்கம்பை காவல் நிலையத்தில் சிறுமியின் தந்தை,இது குறித்து கொலக்கம்பை காவல் நிலேதில் சுருமேன் தந்தை,0.2857142857142857,0.1551724137931034,0.8829,FAITHFUL,False,3.3436875,Female,False,0.431,0.7040657,FAITHFUL
90_4,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,இந்த டுவீட்டுக்கு கமல் ரசிகர்களும் பாஜக தொண்டர்களும் காரசாரமாக பதிலளித்து வருகின்றனர்,இந்த ட்வீட்டுக்கும் கமல் ரசிகர்களும் பாஜாக்கா தொன்றர்களும் காரசாரமாக பதில்லித்து வரிகின்றனார்,0.5555555555555556,0.1529411764705882,0.8989,PARAPHRASE_OR_RECOGNITION_ERROR,False,5.41025,Female,False,0.686,0.88608885,PARAPHRASE_OR_RECOGNITION_ERROR
90_5,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,இதையொட்டி அவர் இன்று காலை திகார் சிறையிலிருந்து டெல்லி பாட்டியாலா சிபிஐ நீதிமன்றத்துக்கு,இதையொட்டி அவரின்று காளை திகார் சிறையில் இருந்து டெல்லி பாட்டியாலா சீபியை நீதிமன்றத்துக்கு,0.6,0.1136363636363636,0.9153,PARAPHRASE_OR_RECOGNITION_ERROR,False,5.596,Female,False,0.601,0.78115547,PARAPHRASE_OR_RECOGNITION_ERROR
90_6,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,தெற்குசீனாவில் உள்ள சாலையில் திடீரென ஏற்பட்ட நிலச்சரிவால் மண்குவியலில் மூழ்கிய வாகனங்கள்,மறுக்கு சீனாவில் உள்ள சாலையில் திடிரணை எருப்பட்ட நிறச்சரிவால் மன் குவியலில் மூலுக்கிய வாக்னங்களு,1.0,0.2272727272727272,0.837,PARAPHRASE_OR_RECOGNITION_ERROR,False,5.688875,Female,False,0.627,0.4822799,HALLUCINATION_CANDIDATE
90_7,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,ஆரம்ப காலங்களில் மீனவர்கள் தொழில் செய்யும் போது வலைகளில் பிடிபடும் பல வகை மீன்களை தற்போது காணமுடியவில்லை,ஆரம்பகாளங்களில் மீனவர்கள் தொலில் செய்யும் போது வலைகளில் பிடிபடும் படவகை மீன்களை தற்போது காண முடியவில்லை,0.5384615384615384,0.0576923076923076,0.9565,PARAPHRASE_OR_RECOGNITION_ERROR,False,6.5945,Female,False,0.633,0.87723887,PARAPHRASE_OR_RECOGNITION_ERROR
90_8,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,பெங்களூரு பரப்பன அக்ரஹாரா சிறையில் இருந்து ஓரிரு நாளில் விடுதலை ஆகிறார் சுதாகரன்,பெங்கலூரு பரப்பண அக்கராகார சிரையில் இருந்து ஓரிரு நாளில் விடுதலையாகிரார் சுதாகரண்,0.7,0.1375,0.882,PARAPHRASE_OR_RECOGNITION_ERROR,False,5.503125,Female,False,0.572,0.92756426,PARAPHRASE_OR_RECOGNITION_ERROR
90_9,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,அரசு மருத்துவக் கல்லூரி மருத்துவமனை வளாகம் வரை செல்ல பேருந்துகளுக்கு அனுமதி,அரச்சு மருத்துவ கல்லூரி மருத்தோமணை வலாகமரிச்தில்லை பேருந்துக்கலுக்காணுமதி,0.8888888888888888,0.32,0.7703,PARAPHRASE_OR_RECOGNITION_ERROR,False,4.0403125,Female,False,0.531,0.64038587,PARAPHRASE_OR_RECOGNITION_ERROR
106_8,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,முழுக் கல்விக் கட்டணம் செலுத்தக் கோரும் தனியாா் பள்ளிகள் மீது புகாா் தெரிவிக்கலாம்,ஒழு கல்வி கட்டனம் செல்த்தக் கோரும் தனியர் பல்லிகள் மீது புகார் தெரிவிக்கலாம்,0.7,0.1585365853658536,0.8734,PARAPHRASE_OR_RECOGNITION_ERROR,False,4.2260625,Female,False,0.569,0.6491741,PARAPHRASE_OR_RECOGNITION_ERROR
807_0,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,அரசியலைத் தாண்டி இந்தத் தலைவர்களில் பலர் பல துறைகளில் படு பிசியாக இருப்பவர்கள் ஆவர்,அரசியலைத் தாண்டி இந்த தலைவர் ஹலில் பலத்துறை ஹலில் படு பிசியாக இருப்பவருகள் ஆவர்,0.5454545454545454,0.1686746987951807,0.8765,PARAPHRASE_OR_RECOGNITION_ERROR,False,6.269375,Female,False,0.528,0.70533055,PARAPHRASE_OR_RECOGNITION_ERROR
807_1,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,குறைந்து செல்லும் மக்கள் தொகையும் சரிந்து போய் இருக்கும் எரிபொருள் விலையும் ஊழல் நிறைந்த ஆட்சியும் அளவிற்கு மிஞ்சிய,குரிந்து செல்லும் மக்கள் தகையம் சரிந்து போயிருக்கும் எறிப்புரல் விலையம் ஓலல் நிறிதா அச்சியம் அழைவிருக்க மிஞ்சியே,0.7857142857142857,0.2521739130434782,0.8106,PARAPHRASE_OR_RECOGNITION_ERROR,False,6.0371875,Female,False,0.731,0.43077034,HALLUCINATION_CANDIDATE
807_2,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,அற்புதமான மருத்தவ குணம் கொண்ட மிகவும் சத்துள்ள கீரை இது,அறுப்புதம் ஆணம் அறுத்துவக் குணம் கொண்ட மிகவும் சத்துள்ள கீரையிது,0.625,0.2727272727272727,0.8403,PARAPHRASE_OR_RECOGNITION_ERROR,False,4.3189375,Female,False,0.49,0.71731293,PARAPHRASE_OR_RECOGNITION_ERROR
807_3,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,வருமான வரி கணக்குத் தாக்கல் செய்வதற்கான கால அவகாசம் நவம்பர் மாதம் வரை நீட்டிப்பு,பருமானுவரி கணக்கு தாக்குதல் செய்வத்திருக்கான காலாவகாசம் நாம் பருமாதம் வரை நீட்டிப்பு,0.8181818181818182,0.225,0.8537,PARAPHRASE_OR_RECOGNITION_ERROR,False,5.4335,Female,False,0.567,0.4462345,HALLUCINATION_CANDIDATE
807_4,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,விசா விஷயத்தில் மத்திய அரசு கெடுபிடி காட்டியுள்ளது பெரும் பரபரப்பை ஏற்படுத்தி உள்ளது,விஷா விசையத்தில் மதியாரசுக் கெடுபுடி காட்டியுள்ளது பெரும் பரப்பரப்பையிர்ப்படுத்தியுள்ளது,0.8,0.2261904761904762,0.8372,PARAPHRASE_OR_RECOGNITION_ERROR,False,6.5945,Female,False,0.626,0.5297463,HALLUCINATION_CANDIDATE
807_5,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,உலகில் அதிகமாக பயன்படுத்தப்படும் இணையதள மொழிகளில் ஆங்கிலம் முதலிடத்திலும் தமிழ் இரண்டாம் இடத்திலும் உள்ளது,உலகில் அதிகமாக பையன் படுத்தப்படும் இனேதலமொழுகளில் ஆங்கில முதல் இடத்திலும் தமிலிரண்டாமிடத்திலுமுள்ளது,0.7272727272727273,0.2169811320754717,0.8447,PARAPHRASE_OR_RECOGNITION_ERROR,False,5.9675625,Female,False,0.653,0.7860975,PARAPHRASE_OR_RECOGNITION_ERROR
807_6,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,கேரள மாநிலத்தில் பெய்த கனமழையால் ஏற்பட்ட வெள்ளப்பெருக்கு அந்த மாநிலத்தையே உலுக்கி இருக்கிறது,கேரல மாணிலத்தில் பெய்த கணமலையால் ஏற்பட்ட வெள்ளப் பெருக்கு அந்த மாணிலத்தை ஏவுளுக்கி இருக்கிறது,0.7,0.1195652173913043,0.8973,PARAPHRASE_OR_RECOGNITION_ERROR,False,6.5480625,Female,False,0.612,0.6406305,PARAPHRASE_OR_RECOGNITION_ERROR
827_9,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,பிரகாசமான ஆயுதங்களை விட அதிகமானவர்கள் தங்கள் அன்பான பச்சை நிறத்தை தொங்கவிட்டார்கள்,பிரகாசமான ஆயுதங்களை விட அதிகமானவர்கள் தங்கள் அண்பான பச்சை நிறத்தை தொங்க விட்டாருகள்,0.3333333333333333,0.0365853658536585,0.9697,FAITHFUL,False,6.292625,Female,False,0.54,0.93855953,FAITHFUL
807_7,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,அதனால் இவர்களின் உதவியின்றி ஏடிஎம் இயந்திரத்தை திறந்து ரகசிய நம்பர்களைப் பயன்படுத்தி கொள்ளை நடந்திருக்க வாய்ப்பில்லை,அதனால் இவர்களின் உதவி இன்றி ஏடியம் ஏந்திரத்தைத் திரந்து ரகசிய நம்பர்களைப் பையன் படுத்தி கொல்லை நடந்திருக்க வாய்ப் பில்லை,0.8333333333333334,0.1120689655172413,0.9153,PARAPHRASE_OR_RECOGNITION_ERROR,False,7.1285625,Female,False,0.739,0.77862155,PARAPHRASE_OR_RECOGNITION_ERROR
807_8,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,தூத்துக்குடி மாவட்டத்தின் தென்கோடியில் உள்ள உடன்குடி வட்டாரப்பகுதியை மத்திய அரசு வறட்சிப்பகுதியாக அறிவித்துள்ளது,தூத்துகுடி மாவட்டதின் தென்கோடியில் உள்ள உடன்குடி வட்டார பகுதியை மத்தியாரசு வரச்சி பகுதியாக அறிவித்துள்ளது,0.7,0.1071428571428571,0.9217,PARAPHRASE_OR_RECOGNITION_ERROR,False,7.4071875,Female,False,0.684,0.82091755,PARAPHRASE_OR_RECOGNITION_ERROR
807_9,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,சீன தாக்குதலின் போது தக்க உடனடி பதிலடி கொடுத்த வீரர்களை பாராட்டிய விமானப் படை தளபதி,சீன தாக்குதலின் போது தக்கு உடனடி பதலடிக் கொடுத்த வேரர்களை பாராட்டிய விமான படை தலபதி,0.4166666666666667,0.0963855421686747,0.9398,FAITHFUL,False,6.3390625,Female,False,0.561,0.88611794,FAITHFUL
67_0,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,ஒரே குடும்பத்தை சேர்ந்த மூன்று இலங்கையர்கள் இந்தியா அகதிமுகாமில் சடலமாக மீட்பு,ஒரே குடும்பத்தை செந்த மூன்று இலங்கேர்கள் இந்தியாகதி முகாமில் சடலமாக மீட்பு,0.4444444444444444,0.1025641025641025,0.9342,FAITHFUL,False,3.970625,Female,False,0.536,0.8831258,FAITHFUL
67_1,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,அவற்றை அழிப்பதன் வழியாகவே இந்த்துவத்தை அழிக்கமுடியும் என்றால் அதைப்போல இந்துத்துவத்தை வாழவைக்கும் சிறந்த வழியும் வேறில்லை,அவற்றை ஆலிப்பதன் வளியாகவே இந்து துவத்தை ஆலிக்க முடியும் என்றால் அதைப் போல இந்து துவத்தை வாலவைக்கும் சிரந்த வளியும் வேறில்லை,1.0833333333333333,0.1157024793388429,0.9016,PARAPHRASE_OR_RECOGNITION_ERROR,False,6.4551875,Female,False,0.747,0.68214303,PARAPHRASE_OR_RECOGNITION_ERROR
67_2,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,சென்னை உயர் நீதிமன்ற தலைமை நீதிபதி தஹில் ரமணியுடன் கோவா பார் கவுன்சிலின் முன்னாள் தலைவர் சதீஷ் தால்கர் சந்திப்பு,சென்னை உயர் நிதிமண்ட தலமின் இதிபதி தகில் ரமணியுடன் கோபா பார் காண்சிலின் முன்னால் தலைவர் சதிஸ் தால்கர் சந்திப்பு,0.5333333333333333,0.1517857142857142,0.87,PARAPHRASE_OR_RECOGNITION_ERROR,False,6.292625,Female,False,0.697,0.8317276,PARAPHRASE_OR_RECOGNITION_ERROR
67_3,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,விவசாய மின் இணைப்பு தர லஞ்சம் பெற்ற உதவிப் பொறியாளா் கைது,விவசாயை மின்னி நேப்பு தரல் அஞ்சம் பெற்றம் உதவிப் பொரியாளர் கைது,0.7777777777777778,0.2280701754385964,0.85,PARAPHRASE_OR_RECOGNITION_ERROR,False,3.5526875,Female,False,0.467,0.82493204,PARAPHRASE_OR_RECOGNITION_ERROR
67_4,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,ஐக்கிய தேசிய கட்சியின் நாடாளுமன்ற உறுப்பினர் பாலித்த தெவரபெருமவிற்கு எதிராக பொலிஸ் நிலையத்தில் முறைப,ஐக்கே தேசியக்கச்சி நாடாலு மன்ற ஒரிப்பினார் பாலித்த தெவரப்பெரும விருக்க ஏதிராக போலிச் நிலையத்தில் முறைப்ப,0.9090909090909092,0.27,0.8137,PARAPHRASE_OR_RECOGNITION_ERROR,False,5.897875,Female,False,0.719,0.51493186,HALLUCINATION_CANDIDATE
67_5,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,இந்நிலையில் மக்கள் நீதி மையம் கட்சியின் சார்பில் அதன் பொதுச்செயலாளர் குமாரவேல்,இந்திலையில் மக்கள் நீதி மையம் கச்சியின் சார்பில் அதன் பொதுச்சையில் அழர் குமாரவேல்,0.4444444444444444,0.1025641025641025,0.9182,FAITHFUL,False,3.9241875,Female,False,0.551,0.69063914,FAITHFUL
67_6,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,ஒரு வேலைவாய்ப்பு அல்லது வேலைக்கு விண்ணப்பிக்கும் போது உங்களுடைய கேள்விகளை கேட்கவும்,வேலை வாய்பார்லது வேலைக்கி வின்னை பிக்கும் புழுது உங்களுடைய கேல் விகலைக் கேற்கவோம்,1.0,0.3132530120481928,0.7683,PARAPHRASE_OR_RECOGNITION_ERROR,False,3.8313125,Female,False,0.561,0.40901312,HALLUCINATION_CANDIDATE
67_7,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,இந்தியாவில் எதிர் காலங்களில் மின்னணு வாக்குபதிவு இயந்திரத்தை நிறுத்தி வாக்குச் சீட்டு முறையை கொண்டு வருமாறு கோரிக்கை,இந்தியாவில் எதிருக்காலங்களில் மின்னனு வாக்குப்பதிவி ஏந்திரத்தை நிறுத்தி வாக்குச்சீட்டு முறையை கொண்டுவருமாரு கோரிக்கை,0.6923076923076923,0.1034482758620689,0.931,PARAPHRASE_OR_RECOGNITION_ERROR,False,5.805,Female,False,0.736,0.9175314,PARAPHRASE_OR_RECOGNITION_ERROR
67_8,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,இதன்படி மணாலி அருகே உள்ள ஜோஜிலா என்ற இடத்தில் இருந்து லே பகுதி வரை இந்த சாலை,இதன் படி மானாளி ஆரிக்கே உள்ள ஜோஜிலா என்ற இடத்தில் இருந்தில் லே பகுதி வரை இந்த சாலை,0.3846153846153846,0.1447368421052631,0.8987,FAITHFUL,False,4.853,Female,False,0.549,0.89621437,FAITHFUL
67_9,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,இருந்தாலும் அவரது ஆத்திரம் அடங்கவில்லை அவரது உடம்பை துண்டு துண்டாக வெட்டினார்,இருந்தாலும் அவரது ஆத்திரம் அடங்க விலை அவரது உடம்பை துண்டு துண்டாக வெட்டினார்,0.2222222222222222,0.0389610389610389,0.9804,FAITHFUL,False,3.9938125,Female,False,0.518,0.8960217,FAITHFUL
837_0,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,அழகும் வாசமும் தர வீடு விரைந்த பூக்களை காலடியில் மிதித்து விட்டு,அழகும் வாசாம் தரவீடு விறைந்த புக்கலைக் கால டியில் மிதித்து விட்டு,0.6666666666666666,0.140625,0.8992,PARAPHRASE_OR_RECOGNITION_ERROR,False,4.0170625,Female,False,0.481,0.7238785,PARAPHRASE_OR_RECOGNITION_ERROR
837_1,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,ஜீ அப்படியே அந்த ஓட்டு மெஷின் பத்தியும் கொஞ்ச உளறிட்டிங்கன்னா நல்லா இருக்கும்,ஜீ அப்படியே அந்த ஓட்டு மிஷின் பத்தியும் கொஞ்சம் உளரிட்டிங்கன்ன நல்லா இருக்கும்,0.3,0.0649350649350649,0.9548,FAITHFUL,False,4.82975,Female,False,0.558,0.97451866,FAITHFUL
837_2,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,அமெரிக்க சோசலிச சமத்துவக் கட்சி ஜனாதிபதி வேட்பாளர் இலங்கைக்கு விஜயம் செய்கின்றார்,அமேரிக்க சோசலிச சமத்துவ கட்சி ஜனாதிபதி வேட்பாளர் இலங்கைக்கு விஜையம் செய்கிறார்,0.4444444444444444,0.074074074074074,0.956,FAITHFUL,False,5.7585625,Female,False,0.553,0.9432102,FAITHFUL
837_3,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,இந்த விவகாரம் தொடர்பாக காவல் துறையில் வழக்கு பதிவு செய்ய வேண்டுமா அல்லது சமரசம் செய்ய விரும்பு,இந்த விவகாரம் தொடர்பாக காவல் துரையில் வழக்கு பதிவு செய்ய வேண்டுமா அல்லது சமரசம் செய்ய விரும்பு,0.0769230769230769,0.0106382978723404,0.9894,FAITHFUL,False,5.340625,Female,False,0.614,0.98650646,FAITHFUL
837_4,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,நவீனத்துவத்திற்கு பிந்தைய நாவல்களின் பொது இயல்பான கலைக்களஞ்சியத்தன்மை இல்லாத எளிய நாவல் அது,நவீனத்துவ திருக்கு பிந்தைய நாவல்களின் போது ஈயல் பான கலைக் கலஞ்சிய தன்மை இல்லாதை எழிய நாவல்து,1.1,0.1758241758241758,0.8743,PARAPHRASE_OR_RECOGNITION_ERROR,False,6.57125,Female,False,0.603,0.665431,PARAPHRASE_OR_RECOGNITION_ERROR
837_5,train,kathbath,Whisper-large-v3-turbo,dedicated_asr,இந்த பதவியேற்பு விழாவிற்கு வருகை தருமாறு பிரதமர் மோடிக்கு அழைப்பு விடுக்கப்பட்டுள்ளது,இந்த பதவியேர்ப்பு விடாவிர்க்கு வருகைத் தருமாரு பிரதமர் மோடிக்கு அழைப்பு விடுக்கப்பட்டுளது,0.5555555555555556,0.1411764705882353,0.908,PARAPHRASE_OR_RECOGNITION_ERROR,False,5.5728125,Female,False,0.601,0.89384854,PARAPHRASE_OR_RECOGNITION_ERROR
